center_cell,left_neighbor,right_neighbor,next_cell,neighborhood_class,local_density,local_current,method,x,y
0,0,1,1,1,0.33333334,,pca,-0.4981968368065438,-0.11212247328470126
1,1,1,0,7,1.0,,pca,0.42642266127274,0.3989267971040431
1,1,0,0,6,0.6666667,,pca,0.4972979838120946,0.31132815383245616
1,1,1,0,7,1.0,,pca,0.48584115129392275,0.5008711560559704
0,0,1,1,1,0.33333334,,pca,-0.5302117086888969,-0.1506314187680894
0,1,0,1,4,0.33333334,,pca,-0.611423181862954,0.126133098034088
0,0,1,1,1,0.33333334,,pca,-0.4807103948654501,-0.1298618760697362
0,1,1,0,5,0.6666667,,pca,-0.6511840540906284,0.3394640927137731
1,0,0,1,2,0.33333334,,pca,0.6135766055704029,-0.2981803646186827
0,1,1,0,5,0.6666667,,pca,-0.6554035594756179,0.45669738224147927
0,1,1,0,5,0.6666667,,pca,-0.6758815029018609,0.5075343732822866
0,0,1,1,1,0.33333334,,pca,-0.5035167304306986,-0.17118469308513162
1,0,1,1,3,0.6666667,,pca,0.6519735650748453,-0.26512480578125064
0,1,1,0,5,0.6666667,,pca,-0.6554035401529413,0.45669746116529697
0,0,0,0,0,0.0,,pca,-0.3845526324118069,-0.6682974332800121
1,1,0,0,6,0.6666667,,pca,0.5022858193219968,0.21175987362801174
0,0,1,1,1,0.33333334,,pca,-0.3871740549154108,-0.34662634192950026
1,0,0,1,2,0.33333334,,pca,0.6738983314430582,-0.45351950677256214
1,1,0,0,6,0.6666667,,pca,0.47295892971047404,0.3311608624032516
1,1,1,0,7,1.0,,pca,0.42642271071571547,0.39892684245349996
1,0,0,1,2,0.33333334,,pca,0.5753205594829198,-0.4128780152403879
0,0,0,0,0,0.0,,pca,-0.5366187819435623,-0.366499681198142
1,1,1,0,7,1.0,,pca,0.46294620966471417,0.5650585483748234
0,0,1,1,1,0.33333334,,pca,-0.3871739689490248,-0.3466264522026229
0,0,0,0,0,0.0,,pca,-0.484319237804406,-0.4107070901293315
1,0,1,1,3,0.6666667,,pca,0.6178181233770035,-0.31205616704431505
1,0,1,1,3,0.6666667,,pca,0.6361422055756358,-0.11045341692932853
0,0,1,1,1,0.33333334,,pca,-0.51310244285962,-0.17735621825798298
0,1,1,0,5,0.6666667,,pca,-0.6624437127734625,0.331907444480108
1,1,1,0,7,1.0,,pca,0.5020147764485927,0.5285721190521486
1,0,1,1,3,0.6666667,,pca,0.6445153395718954,-0.15284677463744856
0,1,1,0,5,0.6666667,,pca,-0.6575312782903887,0.49526256019764636
1,0,1,1,3,0.6666667,,pca,0.6219937749155773,-0.1589022899003063
1,1,0,0,6,0.6666667,,pca,0.45361616236521907,0.3961353024003329
1,1,1,0,7,1.0,,pca,0.46563333342599494,0.36491025952263123
0,0,0,0,0,0.0,,pca,-0.5380455082571899,-0.3995086315084181
1,1,1,0,7,1.0,,pca,0.4611051832088525,0.31604201141116905
0,1,1,0,5,0.6666667,,pca,-0.6575313353064046,0.49526270769234415
1,0,1,1,3,0.6666667,,pca,0.5481733736636715,-0.2606536373025462
1,0,1,1,3,0.6666667,,pca,0.6161544843317159,-0.2703003352468841
0,1,1,0,5,0.6666667,,pca,-0.6990352132173185,0.40878337939339016
0,0,0,0,0,0.0,,pca,-0.5259457096089073,-0.3851693027737382
0,1,1,0,5,0.6666667,,pca,-0.6729420613921238,0.36197076755192126
1,1,0,0,6,0.6666667,,pca,0.5123843378686906,0.3255134971283691
0,0,1,1,1,0.33333334,,pca,-0.3920867984955744,-0.4231918378836814
1,0,0,1,2,0.33333334,,pca,0.621268246235422,-0.4347969941265224
1,0,1,1,3,0.6666667,,pca,0.5481734344450664,-0.2606536983367379
1,1,0,0,6,0.6666667,,pca,0.45361619159202404,0.3961355117723022
0,1,1,0,5,0.6666667,,pca,-0.6511839907849397,0.33946413626467686
1,0,1,1,3,0.6666667,,pca,0.5481733850904795,-0.2606536463067024
1,1,0,0,6,0.6666667,,pca,0.4729588704585377,0.3311608618682713
0,0,1,1,1,0.33333334,,pca,-0.5302117324412718,-0.15063136273365507
0,1,0,1,4,0.33333334,,pca,-0.5881388522948039,0.10239592855659474
1,1,0,0,6,0.6666667,,pca,0.4686968045700287,0.3536892103627727
1,1,0,0,6,0.6666667,,pca,0.46998126709229393,0.26583056736865807
1,0,1,1,3,0.6666667,,pca,0.6551022609260138,-0.11049942423998282
1,0,0,1,2,0.33333334,,pca,0.6352528762358056,-0.30273611449818905
0,0,0,0,0,0.0,,pca,-0.43871516770015684,-0.562691262611411
1,0,0,1,2,0.33333334,,pca,0.6352529366952782,-0.30273619039089883
1,1,1,0,7,1.0,,pca,0.4096865537708715,0.4326116123740138
0,1,1,0,5,0.6666667,,pca,-0.6624436514441978,0.3319072290185474
1,1,1,0,7,1.0,,pca,0.46294618965691137,0.5650586204830377
1,0,1,1,3,0.6666667,,pca,0.621993733582366,-0.15890230636097358
1,0,0,1,2,0.33333334,,pca,0.6212682650899144,-0.43479699696279595
1,1,0,0,6,0.6666667,,pca,0.529817822530474,0.13891106698391775
0,1,1,0,5,0.6666667,,pca,-0.6381176278915018,0.46271402009646256
1,0,0,1,2,0.33333334,,pca,0.5628524940581952,-0.37738294951004614
0,0,0,0,0,0.0,,pca,-0.4648608149646615,-0.5410044209636474
1,1,0,0,6,0.6666667,,pca,0.49729798661897845,0.31132820314053844
1,0,1,1,3,0.6666667,,pca,0.6161544481895828,-0.27030055168183664
1,1,0,0,6,0.6666667,,pca,0.46869688619970074,0.3536890282231746
0,1,0,1,4,0.33333334,,pca,-0.6208944971261328,0.22136158433699404
1,0,0,1,2,0.33333334,,pca,0.575962623986155,-0.2820153522267713
0,1,0,1,4,0.33333334,,pca,-0.5804182955911186,0.054872853531805044
1,1,1,0,7,1.0,,pca,0.4729087225346559,0.5437171004657748
1,0,1,1,3,0.6666667,,pca,0.6178181336645074,-0.3120563509377918
1,0,0,1,2,0.33333334,,pca,0.6385471161190348,-0.41108651212407854
1,0,0,1,2,0.33333334,,pca,0.6738982786752528,-0.4535194335987892
1,1,0,0,6,0.6666667,,pca,0.4729588973123633,0.33116089979663377
1,0,0,1,2,0.33333334,,pca,0.6212682137895419,-0.4347970172286806
1,1,1,0,7,1.0,,pca,0.426422651247384,0.39892683803397966
0,1,1,0,5,0.6666667,,pca,-0.6256721264235419,0.292745113219973
1,1,0,0,6,0.6666667,,pca,0.469981305490338,0.26583051308244166
0,1,0,1,4,0.33333334,,pca,-0.6208945072313716,0.2213615862588989
1,1,1,0,7,1.0,,pca,0.5020147918046178,0.5285722213662996
0,0,0,0,0,0.0,,pca,-0.49495410718532973,-0.39309739035063596
1,1,1,0,7,1.0,,pca,0.4250177715891533,0.4429261269529199
0,0,0,0,0,0.0,,pca,-0.5231718047209819,-0.40792152776824464
1,0,1,1,3,0.6666667,,pca,0.6444407869045864,-0.06190218607832021
1,1,0,0,6,0.6666667,,pca,0.511446814936902,0.268228446635719
0,1,1,0,5,0.6666667,,pca,-0.6256722223089919,0.2927453450113453
1,1,0,0,6,0.6666667,,pca,0.4972980164526421,0.3113281235748948
1,0,0,1,2,0.33333334,,pca,0.5973739329476646,-0.3171100379351338
0,1,1,0,5,0.6666667,,pca,-0.6381176777043234,0.462714098488229
1,0,1,1,3,0.6666667,,pca,0.6132797125075093,-0.11549699883748632
1,1,0,0,6,0.6666667,,pca,0.468696808056233,0.3536892443975235
1,1,0,0,6,0.6666667,,pca,0.5039703595875882,0.1689987410138425
0,0,0,0,0,0.0,,pca,-0.5380454451518046,-0.39950859697232033
1,0,1,1,3,0.6666667,,pca,0.6178181362265049,-0.31205644329497884
0,0,0,0,0,0.0,,pca,-0.46837626635575513,-0.5743064238868362
1,0,1,1,3,0.6666667,,pca,0.636142187040087,-0.11045333882617903
0,0,1,1,1,0.33333334,,pca,-0.39422984239698167,-0.4029841056301602
0,1,1,0,5,0.6666667,,pca,-0.6758814497007648,0.5075344195171878
1,0,1,1,3,0.6666667,,pca,0.5811108191305161,-0.21356366108198466
0,0,0,0,0,0.0,,pca,-0.4387152036055588,-0.5626911839232928
0,1,1,0,5,0.6666667,,pca,-0.7012206482153102,0.5549006219670707
1,0,0,1,2,0.33333334,,pca,0.6349342128989983,-0.46770710872917154
1,0,0,1,2,0.33333334,,pca,0.6089687608414049,-0.23885741039076847
0,1,0,1,4,0.33333334,,pca,-0.6435051247357972,0.260823932889255
1,0,0,1,2,0.33333334,,pca,0.6089685603356871,-0.23885710640097568
0,0,1,1,1,0.33333334,,pca,-0.4981967365973756,-0.11212240483424196
0,1,1,0,5,0.6666667,,pca,-0.6381176274979683,0.4627141706476996
0,0,0,0,0,0.0,,pca,-0.35520121869928367,-0.6558711115566681
0,0,0,0,0,0.0,,pca,-0.5279089205728469,-0.4175366005880813
1,0,1,1,3,0.6666667,,pca,0.5461137052520675,-0.21554376756804083
1,0,1,1,3,0.6666667,,pca,0.6519737118529421,-0.2651249081129725
0,0,0,0,0,0.0,,pca,-0.43871514727025784,-0.5626912285079188
1,0,1,1,3,0.6666667,,pca,0.61327959847721,-0.11549697404244796
0,0,1,1,1,0.33333334,,pca,-0.48753336554305804,-0.19650046834912205
1,0,0,1,2,0.33333334,,pca,0.5628524260036788,-0.37738290664927066
1,0,0,1,2,0.33333334,,pca,0.6352528710486431,-0.3027360799804265
0,1,0,1,4,0.33333334,,pca,-0.5920000302445889,0.2165587937160054
0,0,0,0,0,0.0,,pca,-0.46486084781340264,-0.5410044000612451
1,1,0,0,6,0.6666667,,pca,0.527067691550768,0.282634225849296
0,1,1,0,5,0.6666667,,pca,-0.6599124229923922,0.2943036825871559
0,1,1,0,5,0.6666667,,pca,-0.6130475937471432,0.22738854278076182
1,0,1,1,3,0.6666667,,pca,0.644440816370693,-0.06190213172319692
0,0,1,1,1,0.33333334,,pca,-0.3871740307312439,-0.3466264631231275
0,1,0,1,4,0.33333334,,pca,-0.5948789799948463,0.2231761059684363
0,1,1,0,5,0.6666667,,pca,-0.6408476861214779,0.5012725303393744
1,0,1,1,3,0.6666667,,pca,0.5481733343393775,-0.2606535698946454
1,0,0,1,2,0.33333334,,pca,0.6212682539816734,-0.4347969098574659
0,0,1,1,1,0.33333334,,pca,-0.5257364168790296,-0.09133198325554348
1,1,0,0,6,0.6666667,,pca,0.5039704324297112,0.16899867393095658
0,1,1,0,5,0.6666667,,pca,-0.6599125921182121,0.2943040131337613
1,0,0,1,2,0.33333334,,pca,0.6349342109838736,-0.46770708785842574
1,0,0,1,2,0.33333334,,pca,0.5753205134959494,-0.41287795974837427
1,0,1,1,3,0.6666667,,pca,0.6784883259665121,-0.1040917394899128
0,1,1,0,5,0.6666667,,pca,-0.6840297785644327,0.5626472023259215
1,1,1,0,7,1.0,,pca,0.5020147058130247,0.5285723031779863
0,1,0,1,4,0.33333334,,pca,-0.637621346815222,0.2801530961166343
1,1,1,0,7,1.0,,pca,0.42642265430700266,0.39892672008750685
1,1,1,0,7,1.0,,pca,0.48584104273232515,0.5008709671900846
1,1,1,0,7,1.0,,pca,0.461105154679123,0.3160418568776233
1,0,1,1,3,0.6666667,,pca,0.6178180890365816,-0.3120561693520524
1,1,0,0,6,0.6666667,,pca,0.503970489107016,0.16899847934957513
0,0,0,0,0,0.0,,pca,-0.5231719082118809,-0.407921485548397
1,1,1,0,7,1.0,,pca,0.4419450892165331,0.613052472752194
1,0,0,1,2,0.33333334,,pca,0.638547120269185,-0.4110865059697685
1,0,0,1,2,0.33333334,,pca,0.6385471435555364,-0.4110865166474438
1,0,1,1,3,0.6666667,,pca,0.5536938621899475,-0.1689587226874355
0,0,0,0,0,0.0,,pca,-0.4949541727380663,-0.3930974174762544
1,0,1,1,3,0.6666667,,pca,0.6361421873616935,-0.11045330525664987
0,1,1,0,5,0.6666667,,pca,-0.6575313789779844,0.49526263385101954
0,1,0,1,4,0.33333334,,pca,-0.6435051996803678,0.2608240930216901
0,0,1,1,1,0.33333334,,pca,-0.39208686170682916,-0.42319178696036297
1,0,0,1,2,0.33333334,,pca,0.5973739728490969,-0.31711003822571915
1,0,1,1,3,0.6666667,,pca,0.6519735024771238,-0.26512467675623586
0,0,0,0,0,0.0,,pca,-0.38455266403025834,-0.668297324860883
1,1,0,0,6,0.6666667,,pca,0.544203546653814,0.1530659515857853
0,0,0,0,0,0.0,,pca,-0.5135468271623884,-0.4250233057866408
1,1,1,0,7,1.0,,pca,0.46294616854655646,0.5650586625242773
1,0,0,1,2,0.33333334,,pca,0.6352528802508226,-0.3027361428034948
0,1,1,0,5,0.6666667,,pca,-0.6408477207019584,0.5012724559444406
0,1,0,1,4,0.33333334,,pca,-0.5919999863224326,0.21655880902928648
1,1,1,0,7,1.0,,pca,0.4858411090892161,0.5008711871842522
0,1,0,1,4,0.33333334,,pca,-0.5881388551713023,0.10239606756124342
1,0,0,1,2,0.33333334,,pca,0.6352529153814113,-0.30273602364134766
1,0,1,1,3,0.6666667,,pca,0.6178181308987295,-0.3120562963333188
1,0,1,1,3,0.6666667,,pca,0.6519735826726527,-0.2651248532505599
1,0,0,1,2,0.33333334,,pca,0.5753206591441726,-0.4128779857935315
1,1,0,0,6,0.6666667,,pca,0.4773090684900622,0.24315588654170206
0,1,1,0,5,0.6666667,,pca,-0.6585736727695495,0.5152912548461885
0,1,1,0,5,0.6666667,,pca,-0.6130476035612404,0.22738838545317797
0,1,0,1,4,0.33333334,,pca,-0.5881388277669616,0.10239592570322364
1,0,1,1,3,0.6666667,,pca,0.5481734534247873,-0.26065360210631017
1,0,1,1,3,0.6666667,,pca,0.644440793077175,-0.061902075029108605
0,1,0,1,4,0.33333334,,pca,-0.6234714829124189,0.2277625759011903
1,1,1,0,7,1.0,,pca,0.4611051852941406,0.31604195832454063
0,1,1,0,5,0.6666667,,pca,-0.6585735661023054,0.515291132460896
1,0,0,1,2,0.33333334,,pca,0.592472071514752,-0.2575359289671564
0,0,0,0,0,0.0,,pca,-0.5259456955883836,-0.385169295904087
1,1,1,0,7,1.0,,pca,0.3865291906708455,0.47874701806575426
1,1,0,0,6,0.6666667,,pca,0.5442035406633134,0.15306595559906988
1,1,1,0,7,1.0,,pca,0.4729088318856506,0.5437170324488854
1,1,1,0,7,1.0,,pca,0.4419451345786304,0.6130524788958784
0,0,1,1,1,0.33333334,,pca,-0.480710446702438,-0.1298617193497591
0,1,0,1,4,0.33333334,,pca,-0.5745682166860534,0.05450729496848794
0,1,0,1,4,0.33333334,,pca,-0.6376214148995161,0.280153193151619
0,0,0,0,0,0.0,,pca,-0.5231718336001786,-0.407921608279032
0,0,0,0,0,0.0,,pca,-0.4949541423764855,-0.3930974275084782
0,1,0,1,4,0.33333334,,pca,-0.6143076008739735,0.25734885038402444
0,1,0,1,4,0.33333334,,pca,-0.6376213425240945,0.2801529530532627
1,0,0,1,2,0.33333334,,pca,0.5973738705758629,-0.3171099013358517
1,1,0,0,6,0.6666667,,pca,0.5039705235830703,0.16899861564192165
1,0,1,1,3,0.6666667,,pca,0.6444407952488617,-0.06190223187803956
0,1,1,0,5,0.6666667,,pca,-0.6554035254235554,0.45669747821775863
1,1,1,0,7,1.0,,pca,0.4656334344358395,0.3649102675058362
1,1,1,0,7,1.0,,pca,0.46563346303981856,0.3649102830194917
1,0,0,1,2,0.33333334,,pca,0.6089686207787921,-0.23885733340801274
1,0,1,1,3,0.6666667,,pca,0.6178181336383501,-0.31205626454024604
0,1,0,1,4,0.33333334,,pca,-0.6376213371490477,0.28015304784870243
1,0,0,1,2,0.33333334,,pca,0.5973739098523014,-0.3171099064298699
0,0,0,0,0,0.0,,pca,-0.5366187047120538,-0.36649962602943076
1,1,0,0,6,0.6666667,,pca,0.4536162333841811,0.3961353122303324
0,1,0,1,4,0.33333334,,pca,-0.5948789486607089,0.2231760289508664
0,1,0,1,4,0.33333334,,pca,-0.5920000646638612,0.21655897302632354
1,0,0,1,2,0.33333334,,pca,0.634934176733251,-0.4677070404751005
0,0,1,1,1,0.33333334,,pca,-0.5302117441550658,-0.15063122107609206
0,0,1,1,1,0.33333334,,pca,-0.4875333610939504,-0.19650038904404088
1,0,0,1,2,0.33333334,,pca,0.5973738963021116,-0.3171098935980794
0,1,0,1,4,0.33333334,,pca,-0.5881388616619468,0.10239599017926637
1,0,0,1,2,0.33333334,,pca,0.6130095504549591,-0.3978992192612473
0,0,1,1,1,0.33333334,,pca,-0.39422987632725226,-0.40298423750356416
1,1,1,0,7,1.0,,pca,0.4250178410021796,0.44292619891571006
0,1,0,1,4,0.33333334,,pca,-0.5765288134446825,0.061614395140012324
1,1,1,0,7,1.0,,pca,0.49596806719576597,0.4782564439334651
1,0,1,1,3,0.6666667,,pca,0.5481733021839315,-0.26065360029647855
1,0,1,1,3,0.6666667,,pca,0.6361421738200038,-0.11045340280238491
1,0,0,1,2,0.33333334,,pca,0.6212682506107863,-0.4347969438375675
1,0,0,1,2,0.33333334,,pca,0.5753205979198972,-0.4128778667827696
0,1,0,1,4,0.33333334,,pca,-0.5437819195181426,-0.014681849004346548
1,0,0,1,2,0.33333334,,pca,0.5787707795861141,-0.35260232045905127
1,0,0,1,2,0.33333334,,pca,0.6135765582518303,-0.29818021993029853
0,0,0,0,0,0.0,,pca,-0.3845527212192469,-0.6682973003164084
1,1,0,0,6,0.6666667,,pca,0.4773091526910146,0.24315584495917597
0,1,0,1,4,0.33333334,,pca,-0.643505150610057,0.260824009185082
1,1,1,0,7,1.0,,pca,0.46110523689381977,0.31604169953184647
0,0,0,0,0,0.0,,pca,-0.355201219734842,-0.6558710927951306
0,1,1,0,5,0.6666667,,pca,-0.6408478008147402,0.5012727162988331
0,0,0,0,0,0.0,,pca,-0.536618817699572,-0.36649967980623344
1,0,1,1,3,0.6666667,,pca,0.6161544642734376,-0.2703004712451488
1,0,0,1,2,0.33333334,,pca,0.6135766202941135,-0.29818046294215417
1,0,0,1,2,0.33333334,,pca,0.6135765818956864,-0.29818047165136985
0,1,1,0,5,0.6666667,,pca,-0.640847773970579,0.5012727090421458
1,1,0,0,6,0.6666667,,pca,0.46869678422820715,0.3536890813550937
0,1,1,0,5,0.6666667,,pca,-0.6840298480657003,0.5626471828206985
1,1,0,0,6,0.6666667,,pca,0.5177976994070075,0.1835054057967216
0,0,1,1,1,0.33333334,,pca,-0.4537390362304262,-0.14902628273270158
1,0,1,1,3,0.6666667,,pca,0.616154534282819,-0.2703005423351358
0,1,0,1,4,0.33333334,,pca,-0.588138850263247,0.10239607912377324
0,0,1,1,1,0.33333334,,pca,-0.387174051209061,-0.34662641866802635
1,0,0,1,2,0.33333334,,pca,0.6352528991341102,-0.3027361732629187
1,1,1,0,7,1.0,,pca,0.4629461551192397,0.5650584517889403
0,1,0,1,4,0.33333334,,pca,-0.5804183605181994,0.05487290994269056
1,1,0,0,6,0.6666667,,pca,0.5177976530362084,0.1835054666618947
1,0,1,1,3,0.6666667,,pca,0.6445152837076998,-0.1528466844552494
0,0,1,1,1,0.33333334,,pca,-0.5035167717647051,-0.17118441677228746
1,1,1,0,7,1.0,,pca,0.4656334087907819,0.3649104059474111
1,0,1,1,3,0.6666667,,pca,0.5461136496860868,-0.215543596186079
1,0,0,1,2,0.33333334,,pca,0.5787707292218731,-0.352602167359893
0,0,0,0,0,0.0,,pca,-0.513546770370497,-0.4250233273893994
0,0,1,1,1,0.33333334,,pca,-0.39208678562821664,-0.42319183501738644
0,1,0,1,4,0.33333334,,pca,-0.543781903259558,-0.014681980102518644
0,1,1,0,5,0.6666667,,pca,-0.6758815173972926,0.5075345660484551
0,1,1,0,5,0.6666667,,pca,-0.6575313243512292,0.49526261017578044
0,0,1,1,1,0.33333334,,pca,-0.45373899052643385,-0.14902614698168415
1,0,1,1,3,0.6666667,,pca,0.6219937225943672,-0.15890223538577175
0,0,1,1,1,0.33333334,,pca,-0.35685213345378874,-0.3777410997147671
0,0,0,0,0,0.0,,pca,-0.5259457774289388,-0.38516913198178215
0,0,1,1,1,0.33333334,,pca,-0.48071039857179876,-0.12986177404455768
0,1,0,1,4,0.33333334,,pca,-0.6376212821536792,0.28015294748109754
1,0,0,1,2,0.33333334,,pca,0.6349342642722239,-0.4677071325805148
0,0,1,1,1,0.33333334,,pca,-0.513102382812263,-0.17735638810112186
0,0,0,0,0,0.0,,pca,-0.46925351831039586,-0.5782258408482788
0,1,1,0,5,0.6666667,,pca,-0.6147935873346307,0.26486136066866806
1,0,0,1,2,0.33333334,,pca,0.5628524243401971,-0.37738285834537943
0,0,1,1,1,0.33333334,,pca,-0.3568522725796931,-0.37774102672415655
1,0,1,1,3,0.6666667,,pca,0.5481733571096772,-0.26065370736426496
1,1,1,0,7,1.0,,pca,0.46294630003147436,0.565058530059334
1,0,1,1,3,0.6666667,,pca,0.6361420164551302,-0.11045332105487216
0,0,0,0,0,0.0,,pca,-0.536618780913148,-0.3664997122788879
0,0,0,0,0,0.0,,pca,-0.4692535345474381,-0.5782257853463925
0,0,1,1,1,0.33333334,,pca,-0.48753335311545287,-0.19650059370498263
0,1,1,0,5,0.6666667,,pca,-0.6575312723096781,0.4952626222915002
1,0,1,1,3,0.6666667,,pca,0.6219938057399808,-0.1589024082745013
0,0,0,0,0,0.0,,pca,-0.4648609194459574,-0.5410042656708941
0,0,0,0,0,0.0,,pca,-0.3552011473801232,-0.6558711585864461
0,1,0,1,4,0.33333334,,pca,-0.5804182958616685,0.05487292292779844
0,0,1,1,1,0.33333334,,pca,-0.49208234591381284,-0.3130575665107773
0,1,1,0,5,0.6666667,,pca,-0.6256720535736072,0.2927452688837908
1,0,1,1,3,0.6666667,,pca,0.5461136097469488,-0.21554360876754186
1,0,1,1,3,0.6666667,,pca,0.5461136979495307,-0.2155437795090992
1,1,1,0,7,1.0,,pca,0.491692072607021,0.5512460243186217
0,0,1,1,1,0.33333334,,pca,-0.49208239351117655,-0.31305752596949665
0,0,0,0,0,0.0,,pca,-0.5135468112596667,-0.42502327617672553
1,0,0,1,2,0.33333334,,pca,0.5628524020410668,-0.37738284648370324
0,1,1,0,5,0.6666667,,pca,-0.6130476067542198,0.22738838900534875
1,1,0,0,6,0.6666667,,pca,0.4773091397708863,0.24315582837264205
0,1,1,0,5,0.6666667,,pca,-0.6256721409405795,0.2927452679730509
1,0,0,1,2,0.33333334,,pca,0.5759625521012839,-0.2820151556831174
1,0,0,1,2,0.33333334,,pca,0.638547107580658,-0.4110865205525417
1,1,0,0,6,0.6666667,,pca,0.4592352138153587,0.3736960039227173
0,0,1,1,1,0.33333334,,pca,-0.4533467884150705,-0.2906715555710343
1,1,0,0,6,0.6666667,,pca,0.5298177547453047,0.13891109295527593
1,0,1,1,3,0.6666667,,pca,0.6784883073828949,-0.10409159377009902
0,1,0,1,4,0.33333334,,pca,-0.5804184066691495,0.05487296658701002
0,0,1,1,1,0.33333334,,pca,-0.5302117331989188,-0.15063145753837637
0,1,0,1,4,0.33333334,,pca,-0.5450630962072743,-0.008007313607462763
0,1,0,1,4,0.33333334,,pca,-0.6208944580832816,0.22136140872554555
1,1,1,0,7,1.0,,pca,0.4656334867554408,0.3649101846042573
1,0,0,1,2,0.33333334,,pca,0.6089686960699041,-0.23885734886076426
0,1,1,0,5,0.6666667,,pca,-0.6840298498671955,0.5626473721960994
0,0,1,1,1,0.33333334,,pca,-0.4874861344327862,-0.3370994351148222
1,1,0,0,6,0.6666667,,pca,0.4972980355439719,0.3113281782182271
0,0,1,1,1,0.33333334,,pca,-0.5257363393468342,-0.09133196098107188
0,1,0,1,4,0.33333334,,pca,-0.5437818404157106,-0.014681827869089892
1,1,1,0,7,1.0,,pca,0.502014795867656,0.5285724436603545
1,1,1,0,7,1.0,,pca,0.495968061033065,0.47825638398454484
1,0,1,1,3,0.6666667,,pca,0.655102190845323,-0.11049930912750594
0,1,1,0,5,0.6666667,,pca,-0.701220620848379,0.5549006415782705
0,0,1,1,1,0.33333334,,pca,-0.5257362549486583,-0.09133210999151031
0,0,0,0,0,0.0,,pca,-0.5380454554952819,-0.39950866031883037
1,0,0,1,2,0.33333334,,pca,0.5973738690030901,-0.3171099522241768
0,1,0,1,4,0.33333334,,pca,-0.6143076506747885,0.25734890841436675
1,1,1,0,7,1.0,,pca,0.46110531935700705,0.31604181149222366
0,0,0,0,0,0.0,,pca,-0.5366187689464218,-0.36649962412443926
0,0,0,0,0,0.0,,pca,-0.494954227563264,-0.3930974532437761
0,1,1,0,5,0.6666667,,pca,-0.6840298485645901,0.5626474048782111
0,1,0,1,4,0.33333334,,pca,-0.5745682367133896,0.05450740104516072
0,0,1,1,1,0.33333334,,pca,-0.4981967982865888,-0.11212239074383601
1,0,0,1,2,0.33333334,,pca,0.6130095088316538,-0.39789920310930804
0,0,0,0,0,0.0,,pca,-0.3864404462687353,-0.669767003311277
1,1,0,0,6,0.6666667,,pca,0.4773090973147911,0.24315576478672685
1,1,1,0,7,1.0,,pca,0.4729087364290472,0.5437170827606448
1,1,0,0,6,0.6666667,,pca,0.517797716774703,0.18350538868268051
1,0,0,1,2,0.33333334,,pca,0.6385471829673466,-0.41108662685094877
0,0,1,1,1,0.33333334,,pca,-0.530211637330147,-0.1506314323250908
1,0,1,1,3,0.6666667,,pca,0.636142119975238,-0.11045331489819832
1,0,0,1,2,0.33333334,,pca,0.6385471536269719,-0.41108663157214653
0,1,1,0,5,0.6666667,,pca,-0.6408477510684659,0.5012727419722431
1,1,1,0,7,1.0,,pca,0.4629462020218409,0.5650584897570339
1,1,0,0,6,0.6666667,,pca,0.512384370408746,0.3255134670290605
1,0,1,1,3,0.6666667,,pca,0.6361421694934928,-0.1104533220776609
1,0,1,1,3,0.6666667,,pca,0.6444407985164453,-0.06190215081173944
1,1,1,0,7,1.0,,pca,0.42501780259543454,0.44292619046611637
0,1,1,0,5,0.6666667,,pca,-0.625672111307002,0.2927451563135701
0,1,1,0,5,0.6666667,,pca,-0.6408478027426593,0.5012727455191588
1,0,0,1,2,0.33333334,,pca,0.6385471798359182,-0.4110866012569049
0,1,0,1,4,0.33333334,,pca,-0.5450631697509719,-0.008007184804269762
0,1,0,1,4,0.33333334,,pca,-0.5948789744543851,0.22317611055062447
0,1,0,1,4,0.33333334,,pca,-0.5577470612457843,0.0317328412470641
0,0,0,0,0,0.0,,pca,-0.48431918820736064,-0.41070710405438515
0,1,0,1,4,0.33333334,,pca,-0.6669029796174772,0.283321425161565
1,0,0,1,2,0.33333334,,pca,0.5787708479609441,-0.35260229181965574
0,0,1,1,1,0.33333334,,pca,-0.3920868146118811,-0.42319177669558317
0,1,0,1,4,0.33333334,,pca,-0.6208944601683443,0.2213613935803347
1,1,0,0,6,0.6666667,,pca,0.5270675901703956,0.2826340833626879
0,1,0,1,4,0.33333334,,pca,-0.5804183446757935,0.05487283400349985
1,0,0,1,2,0.33333334,,pca,0.5787707893361266,-0.35260221244180723
1,0,0,1,2,0.33333334,,pca,0.5759625394899749,-0.2820151594542294
0,1,1,0,5,0.6666667,,pca,-0.6840298922964605,0.5626473873478492
0,1,1,0,5,0.6666667,,pca,-0.6990351925997768,0.40878352173807264
1,1,0,0,6,0.6666667,,pca,0.5177977012420788,0.18350539227982887
1,0,1,1,3,0.6666667,,pca,0.644515332199461,-0.1528467666434289
1,1,0,0,6,0.6666667,,pca,0.4729589180135615,0.33116087504440417
1,1,0,0,6,0.6666667,,pca,0.47295884708269703,0.3311608502198895
0,1,0,1,4,0.33333334,,pca,-0.6143076256774564,0.25734863933065855
0,1,1,0,5,0.6666667,,pca,-0.6381176357549548,0.4627141537568842
1,1,0,0,6,0.6666667,,pca,0.47730911633675244,0.24315586102991893
0,1,1,0,5,0.6666667,,pca,-0.6599125065821045,0.29430384104636675
1,1,1,0,7,1.0,,pca,0.4858410662027802,0.5008711219814099
0,0,1,1,1,0.33333334,,pca,-0.530211703208648,-0.15063141255890855
