center_cell,left_neighbor,right_neighbor,next_cell,neighborhood_class,local_density,local_current,method,x,y
1,1,0,1,6,0.6666667,,pca,0.47371370842507565,0.47064219030776666
0,1,0,0,4,0.33333334,,pca,-0.49760462469379707,0.3719054553537597
0,0,0,0,0,0.0,,pca,-0.45706199699016514,0.1429860959505856
1,0,1,1,3,0.6666667,,pca,0.4232408102415779,-0.4459614194572471
1,1,1,0,7,1.0,,pca,0.3737034489221641,-0.12564229262584203
0,0,1,1,1,0.33333334,,pca,-0.5557509751304518,-0.3736116132848848
0,1,1,1,5,0.6666667,,pca,-0.5883006644802824,-0.13391058486771146
0,1,1,1,5,0.6666667,,pca,-0.6210331945052585,-0.08855771375778787
0,0,0,0,0,0.0,,pca,-0.4567357542139543,0.18402856062652256
1,1,1,0,7,1.0,,pca,0.37869590212321746,-0.11295048301871291
1,1,1,0,7,1.0,,pca,0.37424723794134274,-0.10972969330529425
1,1,1,0,7,1.0,,pca,0.3742473164475142,-0.10972980621212847
0,1,0,0,4,0.33333334,,pca,-0.4840163621820468,0.3719535538920188
1,1,1,0,7,1.0,,pca,0.36428660919486755,-0.07149902699100164
1,1,0,1,6,0.6666667,,pca,0.459833029768726,0.4130613538820918
0,0,0,0,0,0.0,,pca,-0.47517104729718446,0.1588368335204277
1,1,1,0,7,1.0,,pca,0.3811086499974581,-0.08500755346934208
1,1,1,0,7,1.0,,pca,0.3706962945537331,-0.09098848437558338
1,1,1,0,7,1.0,,pca,0.3616647683370119,-0.10678768343222045
0,1,0,0,4,0.33333334,,pca,-0.5000094522911833,0.36754013961710474
0,0,0,0,0,0.0,,pca,-0.47011228256856263,0.1287842878605311
0,1,0,0,4,0.33333334,,pca,-0.49684669977282825,0.33376396526422636
0,0,1,1,1,0.33333334,,pca,-0.5512672293718631,-0.3643903481261973
1,0,1,1,3,0.6666667,,pca,0.43193366871022165,-0.38850436556126744
0,0,1,1,1,0.33333334,,pca,-0.5697473466885395,-0.3416931832426866
1,1,1,0,7,1.0,,pca,0.378607860974435,-0.08776625237860458
0,0,0,0,0,0.0,,pca,-0.4631849377255617,0.133184418043079
0,1,1,1,5,0.6666667,,pca,-0.6151638657190504,-0.15242810618092983
1,1,0,1,6,0.6666667,,pca,0.4737137407908808,0.4706422631832155
1,1,0,1,6,0.6666667,,pca,0.46120051772137693,0.40518950115252744
1,1,0,1,6,0.6666667,,pca,0.46211727744649445,0.4509881199978113
0,1,1,1,5,0.6666667,,pca,-0.6111055465486799,-0.08815816900533224
1,0,1,1,3,0.6666667,,pca,0.4204721510885473,-0.4261892830575248
1,0,1,1,3,0.6666667,,pca,0.42840201570640335,-0.38610042208275963
1,0,1,1,3,0.6666667,,pca,0.4487719361617528,-0.42351341638892526
0,0,0,0,0,0.0,,pca,-0.4891672243837798,0.15834980681464111
0,0,0,0,0,0.0,,pca,-0.4891671835706547,0.15834987563993302
0,1,0,0,4,0.33333334,,pca,-0.5008197737571489,0.3360518116982647
0,0,1,1,1,0.33333334,,pca,-0.551417771506179,-0.3615719314944046
0,1,1,1,5,0.6666667,,pca,-0.5874486865905018,-0.16013838721857687
1,1,0,1,6,0.6666667,,pca,0.44952320843714566,0.4553670904549572
0,1,0,0,4,0.33333334,,pca,-0.5181304650410747,0.3708185606972497
0,0,1,1,1,0.33333334,,pca,-0.5999056264969718,-0.3561487286550312
0,1,1,1,5,0.6666667,,pca,-0.6151639028891527,-0.15242811777483778
0,0,0,0,0,0.0,,pca,-0.470112202468619,0.12878414149008416
0,1,1,1,5,0.6666667,,pca,-0.5985143224899734,-0.1337745560496878
1,1,0,1,6,0.6666667,,pca,0.4650828426738882,0.44150811104725324
1,0,1,1,3,0.6666667,,pca,0.4204721013269468,-0.4261892140040664
1,0,1,1,3,0.6666667,,pca,0.4319337844444512,-0.38850437452896835
1,1,1,0,7,1.0,,pca,0.3460170465603535,-0.138845592217811
0,1,0,0,4,0.33333334,,pca,-0.4925668017145669,0.3959955037637729
0,1,0,0,4,0.33333334,,pca,-0.49971450944119006,0.3685948808411984
1,1,0,1,6,0.6666667,,pca,0.4603719529287038,0.44968562368953585
0,0,1,1,1,0.33333334,,pca,-0.5534468240620505,-0.36234340536059306
1,1,1,0,7,1.0,,pca,0.3586171705331439,-0.14628128432300236
0,0,1,1,1,0.33333334,,pca,-0.5697473088141007,-0.34169299697219946
0,0,1,1,1,0.33333334,,pca,-0.5697473220679046,-0.34169304221837693
1,0,1,1,3,0.6666667,,pca,0.4536233327352871,-0.4149170887424801
1,1,1,0,7,1.0,,pca,0.3388933344662056,-0.09516831257250435
0,0,0,0,0,0.0,,pca,-0.4677765214585611,0.10892708477762875
1,1,1,0,7,1.0,,pca,0.3706214693228701,-0.10905237187847272
0,0,1,1,1,0.33333334,,pca,-0.5691602609188916,-0.35377781756425053
1,1,1,0,7,1.0,,pca,0.3571581635164366,-0.11068062098812692
1,1,0,1,6,0.6666667,,pca,0.4737137365135865,0.4706422362224393
1,0,0,1,2,0.33333334,,pca,0.5050722498128548,0.14819229411839635
1,1,0,1,6,0.6666667,,pca,0.4585897328969325,0.4108417264749434
1,1,1,0,7,1.0,,pca,0.37419562225542313,-0.07779518157535492
1,1,1,0,7,1.0,,pca,0.36628135238388293,-0.08099321329390197
1,0,0,1,2,0.33333334,,pca,0.512106604517528,0.14372460951721866
1,0,1,1,3,0.6666667,,pca,0.4090706987155829,-0.42471364531675626
1,1,0,1,6,0.6666667,,pca,0.440875979697512,0.41154885608462927
1,0,1,1,3,0.6666667,,pca,0.4595112061664972,-0.42900777907549625
0,0,0,0,0,0.0,,pca,-0.4751710850979566,0.15883681069671435
1,1,0,1,6,0.6666667,,pca,0.46508294651655,0.4415080602703582
0,1,0,0,4,0.33333334,,pca,-0.4854597821561864,0.32926848225061134
0,0,0,0,0,0.0,,pca,-0.4889400976018559,0.10611434900734806
0,0,1,1,1,0.33333334,,pca,-0.5512672542141821,-0.36439029510415266
0,1,0,0,4,0.33333334,,pca,-0.5027449293915711,0.3364254054795392
1,1,0,1,6,0.6666667,,pca,0.456374861898156,0.40909638907629287
0,1,0,0,4,0.33333334,,pca,-0.4968467145145899,0.3337639078131637
1,0,0,1,2,0.33333334,,pca,0.5121066613027794,0.14372464245987066
1,1,1,0,7,1.0,,pca,0.35174507525644194,-0.13880280514602383
0,1,1,1,5,0.6666667,,pca,-0.5985143447164188,-0.1337745433816827
1,0,0,1,2,0.33333334,,pca,0.5430225459052889,0.16597504149923475
0,0,1,1,1,0.33333334,,pca,-0.5697472269239661,-0.34169308287391165
0,1,0,0,4,0.33333334,,pca,-0.4949065215589173,0.33338562218663614
0,1,1,1,5,0.6666667,,pca,-0.6019017350561104,-0.13125584914538602
0,1,0,0,4,0.33333334,,pca,-0.5027449388517455,0.33642531837634515
0,1,1,1,5,0.6666667,,pca,-0.5985144140291956,-0.1337746459870639
0,1,0,0,4,0.33333334,,pca,-0.5061572921208004,0.370498273298609
0,1,0,0,4,0.33333334,,pca,-0.5027448740905454,0.33642531440723805
1,0,1,1,3,0.6666667,,pca,0.45951126770988104,-0.42900790398920163
0,0,0,0,0,0.0,,pca,-0.45744471589729796,0.1827654439363567
1,1,1,0,7,1.0,,pca,0.3420768645993836,-0.14157197342048755
0,0,0,0,0,0.0,,pca,-0.46400494961889754,0.13854066385943192
0,1,0,0,4,0.33333334,,pca,-0.5027449426942379,0.33642537784259613
0,1,0,0,4,0.33333334,,pca,-0.48403740543134194,0.3294770110342708
1,0,1,1,3,0.6666667,,pca,0.4514096986221203,-0.4252853172912898
0,0,1,1,1,0.33333334,,pca,-0.5604279157086847,-0.34096453553395434
1,0,1,1,3,0.6666667,,pca,0.3939527642271582,-0.41766840452247034
0,1,0,0,4,0.33333334,,pca,-0.4888550966055038,0.38857117948887476
1,1,0,1,6,0.6666667,,pca,0.46512322612301216,0.44542495505527935
1,1,0,1,6,0.6666667,,pca,0.45776460935310526,0.47273884127564925
0,0,1,1,1,0.33333334,,pca,-0.5484967710603877,-0.36524794024633667
1,1,1,0,7,1.0,,pca,0.3741955760426533,-0.07779517949651127
1,0,0,1,2,0.33333334,,pca,0.5357227036560522,0.15360741820450896
0,1,0,0,4,0.33333334,,pca,-0.49256681734893826,0.39599553082033445
1,1,1,0,7,1.0,,pca,0.3460171621314727,-0.13884563884133572
0,1,0,0,4,0.33333334,,pca,-0.508169936940837,0.33144423421150127
0,0,1,1,1,0.33333334,,pca,-0.5691602470566666,-0.3537777089915094
0,1,0,0,4,0.33333334,,pca,-0.49256681463900986,0.395995509920651
1,0,1,1,3,0.6666667,,pca,0.4090707711769397,-0.42471359908333983
1,0,1,1,3,0.6666667,,pca,0.4090707442473869,-0.4247136988293596
1,0,1,1,3,0.6666667,,pca,0.45362331995197547,-0.414917040947515
1,0,1,1,3,0.6666667,,pca,0.451409679094807,-0.42528541011026666
1,1,0,1,6,0.6666667,,pca,0.45637495710416665,0.40909649520310476
1,0,0,1,2,0.33333334,,pca,0.5121066238426226,0.14372460720511804
0,1,0,0,4,0.33333334,,pca,-0.4967965311480661,0.33010432303896897
1,0,1,1,3,0.6666667,,pca,0.4514096961233892,-0.4252853413553831
0,0,0,0,0,0.0,,pca,-0.4793265977049535,0.12971158841103575
1,1,0,1,6,0.6666667,,pca,0.47303718078774215,0.4568376763495869
1,1,1,0,7,1.0,,pca,0.3388933618907024,-0.09516839027647928
0,0,1,1,1,0.33333334,,pca,-0.5512672764403677,-0.3643902902279774
0,0,0,0,0,0.0,,pca,-0.4998458585849842,0.1488614666771209
0,1,0,0,4,0.33333334,,pca,-0.49256685160286945,0.3959955926264045
1,0,1,1,3,0.6666667,,pca,0.45140965191948623,-0.4252853983702939
1,1,0,1,6,0.6666667,,pca,0.4603720078004776,0.4496854416942401
1,1,1,0,7,1.0,,pca,0.37062140314654834,-0.10905234960607513
1,1,0,1,6,0.6666667,,pca,0.45637487127848453,0.409096476799426
0,1,1,1,5,0.6666667,,pca,-0.588300592531958,-0.13391058172073278
1,1,1,0,7,1.0,,pca,0.3823387205426487,-0.10655187428120572
0,1,1,1,5,0.6666667,,pca,-0.5985143889475483,-0.13377455937467075
0,1,1,1,5,0.6666667,,pca,-0.5985143226424467,-0.13377455624206747
0,0,1,1,1,0.33333334,,pca,-0.5691602865803863,-0.35377783773078997
0,1,0,0,4,0.33333334,,pca,-0.49225429141572935,0.3768814182646511
1,0,1,1,3,0.6666667,,pca,0.4068057826541299,-0.4393716474155096
0,0,0,0,0,0.0,,pca,-0.47581680459837805,0.15953240265573132
1,0,1,1,3,0.6666667,,pca,0.3877153376736414,-0.41180674819387686
1,0,1,1,3,0.6666667,,pca,0.415401022102612,-0.43867003927657977
1,1,1,0,7,1.0,,pca,0.35861720034797595,-0.1462813073323047
1,1,0,1,6,0.6666667,,pca,0.45802811239991004,0.41634881380166333
0,1,0,0,4,0.33333334,,pca,-0.47601060188813005,0.3249949605240152
0,1,0,0,4,0.33333334,,pca,-0.5023002226318949,0.38884737332180164
0,0,1,1,1,0.33333334,,pca,-0.5598679816282669,-0.371356772850837
1,1,1,0,7,1.0,,pca,0.37412484113705013,-0.07617241343081838
0,0,0,0,0,0.0,,pca,-0.4640049727264896,0.1385407163858699
0,1,1,1,5,0.6666667,,pca,-0.5967834879701803,-0.1179601364167141
0,1,1,1,5,0.6666667,,pca,-0.5784526498987552,-0.15474855578973745
0,0,0,0,0,0.0,,pca,-0.475171122713519,0.1588368259681192
1,1,1,0,7,1.0,,pca,0.3625618154076222,-0.14355169663970835
1,1,1,0,7,1.0,,pca,0.3557364071549056,-0.14597600101272235
0,1,0,0,4,0.33333334,,pca,-0.5027449223271343,0.33642544624351883
0,0,1,1,1,0.33333334,,pca,-0.5881479661842328,-0.3538286187686781
0,0,0,0,0,0.0,,pca,-0.46888937588423196,0.11791367867435354
1,0,1,1,3,0.6666667,,pca,0.43930832094125716,-0.4034603907040982
0,1,0,0,4,0.33333334,,pca,-0.4840373299884135,0.3294769454137037
1,1,0,1,6,0.6666667,,pca,0.46689328337752056,0.4644158621291598
1,0,0,1,2,0.33333334,,pca,0.5129005652548181,0.11863201090854664
1,0,1,1,3,0.6666667,,pca,0.433599229693413,-0.4004434667083526
0,1,0,0,4,0.33333334,,pca,-0.4922542523733903,0.37688135011061996
0,1,0,0,4,0.33333334,,pca,-0.5038358804720064,0.37388597320031297
0,0,1,1,1,0.33333334,,pca,-0.5812555909108297,-0.34519741020692185
1,1,1,0,7,1.0,,pca,0.36729165063733415,-0.10195305450167402
0,1,0,0,4,0.33333334,,pca,-0.5022624074721453,0.32880704242516395
1,0,1,1,3,0.6666667,,pca,0.41540096045635777,-0.4386700759090417
0,1,1,1,5,0.6666667,,pca,-0.5649762991969672,-0.15731415429825213
0,1,0,0,4,0.33333334,,pca,-0.502262420722248,0.32880700244727956
1,1,1,0,7,1.0,,pca,0.3699083343306322,-0.11500194311955281
1,1,1,0,7,1.0,,pca,0.34452348264394395,-0.10151703632832931
0,0,1,1,1,0.33333334,,pca,-0.5548347858505289,-0.327849867858666
0,1,1,1,5,0.6666667,,pca,-0.605284480615969,-0.10340024381374857
1,1,0,1,6,0.6666667,,pca,0.45130166890280443,0.45669249618509733
0,0,0,0,0,0.0,,pca,-0.4845719126482019,0.1635150049560749
0,0,0,0,0,0.0,,pca,-0.4976281150235485,0.15204648343999888
1,0,1,1,3,0.6666667,,pca,0.42983549913854624,-0.4525625261351104
0,0,1,1,1,0.33333334,,pca,-0.5714960105908734,-0.3766671540253065
0,0,1,1,1,0.33333334,,pca,-0.5557509713404863,-0.37361176907083304
1,1,1,0,7,1.0,,pca,0.3478268587183162,-0.1415467964528504
1,0,0,1,2,0.33333334,,pca,0.5357226520656281,0.1536073541452897
1,0,1,1,3,0.6666667,,pca,0.4184017043072922,-0.44025090490073127
1,1,0,1,6,0.6666667,,pca,0.4651230729554843,0.44542503429237074
1,1,0,1,6,0.6666667,,pca,0.4589335973464366,0.39845757605436405
1,1,1,0,7,1.0,,pca,0.3542751005042545,-0.14621048802682135
1,1,0,1,6,0.6666667,,pca,0.46037195139160125,0.44968568312379703
0,0,1,1,1,0.33333334,,pca,-0.5637114860582055,-0.33705633429882564
1,1,0,1,6,0.6666667,,pca,0.4757126256316294,0.47501247876572017
0,0,1,1,1,0.33333334,,pca,-0.5697472461095319,-0.341693063607417
0,1,1,1,5,0.6666667,,pca,-0.6111056439252454,-0.08815812178280813
1,1,1,0,7,1.0,,pca,0.3655840514860387,-0.11771437086193948
1,0,1,1,3,0.6666667,,pca,0.46774983599583164,-0.4263161754514505
0,0,0,0,0,0.0,,pca,-0.4751710167542756,0.15883692676393207
1,1,0,1,6,0.6666667,,pca,0.46180057526564966,0.4565700395676239
0,1,0,0,4,0.33333334,,pca,-0.5081699557894034,0.33144417641051294
0,1,1,1,5,0.6666667,,pca,-0.5918079278237454,-0.1502167295466974
0,1,0,0,4,0.33333334,,pca,-0.5061573423011578,0.37049816328313456
1,0,1,1,3,0.6666667,,pca,0.45960235270795813,-0.4226079813009199
0,1,1,1,5,0.6666667,,pca,-0.6024481104434976,-0.14445825213464958
0,1,0,0,4,0.33333334,,pca,-0.4760105271390373,0.3249948934292383
0,1,0,0,4,0.33333334,,pca,-0.5081699175913066,0.3314443123917012
1,1,1,0,7,1.0,,pca,0.3445233830115333,-0.10151708269508086
0,0,0,0,0,0.0,,pca,-0.46086552883424237,0.11286892964803857
0,1,1,1,5,0.6666667,,pca,-0.5883007328101979,-0.13391060240174602
1,1,1,0,7,1.0,,pca,0.36256184548239667,-0.14355162219173212
0,1,1,1,5,0.6666667,,pca,-0.6274059801744873,-0.12596675446702676
1,1,0,1,6,0.6666667,,pca,0.4661087682105125,0.4035467719952146
1,1,1,0,7,1.0,,pca,0.3699082918330582,-0.1150018708356283
0,1,0,0,4,0.33333334,,pca,-0.4968744094749286,0.37175356135214666
0,1,1,1,5,0.6666667,,pca,-0.5985143803454098,-0.13377454005777734
1,1,1,0,7,1.0,,pca,0.37419553707979103,-0.07779517353092624
0,0,0,0,0,0.0,,pca,-0.49139214306772894,0.15519291476110797
0,0,0,0,0,0.0,,pca,-0.4631848495746531,0.1331844161787495
0,0,1,1,1,0.33333334,,pca,-0.5512672422604739,-0.36439031399415567
1,0,1,1,3,0.6666667,,pca,0.4298355252813004,-0.45256258502058344
1,1,1,0,7,1.0,,pca,0.36799217950280616,-0.0985637204890546
0,0,1,1,1,0.33333334,,pca,-0.5632256018555584,-0.38055156647163846
1,1,1,0,7,1.0,,pca,0.3811086554544215,-0.08500753809247064
1,0,1,1,3,0.6666667,,pca,0.4054836804874621,-0.4139683591218949
1,1,1,0,7,1.0,,pca,0.33889345759060063,-0.09516836717102206
0,0,0,0,0,0.0,,pca,-0.4891672401373862,0.1583499257892712
1,0,0,1,2,0.33333334,,pca,0.5129005628262352,0.11863203973969044
1,1,1,0,7,1.0,,pca,0.3722864514632469,-0.15073392028607113
0,1,0,0,4,0.33333334,,pca,-0.49705031869834143,0.39353817145704373
0,0,1,1,1,0.33333334,,pca,-0.5484969167265386,-0.3652480850027312
0,1,0,0,4,0.33333334,,pca,-0.5081699355799334,0.33144417769769563
0,1,1,1,5,0.6666667,,pca,-0.6172509164992179,-0.12616149654536113
1,1,0,1,6,0.6666667,,pca,0.4618005756833411,0.456570052236277
0,1,0,0,4,0.33333334,,pca,-0.4760105247570088,0.32499500585805086
1,1,0,1,6,0.6666667,,pca,0.465083024659542,0.441508182819064
1,0,1,1,3,0.6666667,,pca,0.4212297387639312,-0.4516381382223805
1,0,1,1,3,0.6666667,,pca,0.44550780953582847,-0.4112215167644223
1,1,0,1,6,0.6666667,,pca,0.4554045098099362,0.49209680761478697
0,0,1,1,1,0.33333334,,pca,-0.553593957691463,-0.35953464964674275
1,1,1,0,7,1.0,,pca,0.3460171305232552,-0.13884580306425276
0,0,0,0,0,0.0,,pca,-0.48473898855738007,0.11585192320460941
1,0,1,1,3,0.6666667,,pca,0.433599136337105,-0.40044352317247
1,0,1,1,3,0.6666667,,pca,0.4090706149033101,-0.4247137204917786
1,1,0,1,6,0.6666667,,pca,0.46120057790701596,0.4051894650567953
0,0,0,0,0,0.0,,pca,-0.4757730575929571,0.11393195508793136
0,0,1,1,1,0.33333334,,pca,-0.5812556398416314,-0.345197290347812
0,0,1,1,1,0.33333334,,pca,-0.5535939420279112,-0.35953471249588476
0,1,0,0,4,0.33333334,,pca,-0.48885515766192894,0.3885712536463314
0,0,1,1,1,0.33333334,,pca,-0.5604279008261706,-0.3409644734760716
0,1,0,0,4,0.33333334,,pca,-0.511960717119086,0.3678655107488834
1,0,0,1,2,0.33333334,,pca,0.5543427095017727,0.14914092629056763
1,0,1,1,3,0.6666667,,pca,0.3940676949425962,-0.41488101423387835
1,0,0,1,2,0.33333334,,pca,0.5050721699145063,0.1481923690927915
0,0,1,1,1,0.33333334,,pca,-0.5799015404078829,-0.34129658087770987
1,1,0,1,6,0.6666667,,pca,0.4757126271269482,0.4750124547810349
1,0,1,1,3,0.6666667,,pca,0.4284021529322216,-0.386100352173647
1,1,1,0,7,1.0,,pca,0.3609578860073507,-0.060041729312050984
0,1,0,0,4,0.33333334,,pca,-0.5027448878614436,0.3364254156904508
0,1,1,1,5,0.6666667,,pca,-0.5985143588145283,-0.13377460591552792
0,1,0,0,4,0.33333334,,pca,-0.49760460419308145,0.3719054116409462
1,1,0,1,6,0.6666667,,pca,0.4737137419407046,0.4706423280400426
0,1,1,1,5,0.6666667,,pca,-0.5918080308386338,-0.15021678755696533
1,0,0,1,2,0.33333334,,pca,0.5121067247916403,0.14372458021442402
1,1,0,1,6,0.6666667,,pca,0.4597287398482839,0.4729176123807281
1,1,1,0,7,1.0,,pca,0.3420768456722717,-0.14157195385316212
1,1,1,0,7,1.0,,pca,0.36628140966027567,-0.08099327234435238
1,1,1,0,7,1.0,,pca,0.3811086405218176,-0.08500755480460653
1,1,1,0,7,1.0,,pca,0.37419557514759383,-0.07779524715635944
1,1,1,0,7,1.0,,pca,0.3705873750292541,-0.07011222042371934
0,0,1,1,1,0.33333334,,pca,-0.551267343093919,-0.364390309582762
0,0,0,0,0,0.0,,pca,-0.4570620705950176,0.14298621086496982
1,1,0,1,6,0.6666667,,pca,0.45794097084399554,0.48949346770671875
1,0,1,1,3,0.6666667,,pca,0.41597660973213635,-0.41690181452966046
0,0,1,1,1,0.33333334,,pca,-0.5653330128615509,-0.3738012724878761
0,0,1,1,1,0.33333334,,pca,-0.5512672393677783,-0.3643902671925341
0,1,1,1,5,0.6666667,,pca,-0.5990037958803605,-0.07282443710982045
1,1,1,0,7,1.0,,pca,0.34452334549699337,-0.1015170863257504
0,1,0,0,4,0.33333334,,pca,-0.5081700199841235,0.3314442098318933
1,1,0,1,6,0.6666667,,pca,0.44087601097469853,0.4115487650798815
1,1,0,1,6,0.6666667,,pca,0.4443389842760048,0.41552471942774444
0,0,0,0,0,0.0,,pca,-0.47851739944172655,0.10338954279373364
0,0,0,0,0,0.0,,pca,-0.4570620973198304,0.1429861878936245
0,0,0,0,0,0.0,,pca,-0.4701121817385763,0.12878413351993667
1,1,1,0,7,1.0,,pca,0.346016956525498,-0.13884569260913393
1,1,1,0,7,1.0,,pca,0.34601707989565345,-0.13884563180144804
1,1,0,1,6,0.6666667,,pca,0.4681734427490487,0.4598260003729647
1,0,0,1,2,0.33333334,,pca,0.5121066522475692,0.1437246093520519
1,1,0,1,6,0.6666667,,pca,0.46120054419809386,0.4051895477326727
0,1,1,1,5,0.6666667,,pca,-0.6151639968048231,-0.1524281065099815
1,0,1,1,3,0.6666667,,pca,0.4514097377424128,-0.42528530126812525
0,1,0,0,4,0.33333334,,pca,-0.49256687704259067,0.39599550432746666
1,1,0,1,6,0.6666667,,pca,0.4737137908670713,0.4706422984689096
0,1,0,0,4,0.33333334,,pca,-0.5027448279914408,0.3364253627714241
0,0,0,0,0,0.0,,pca,-0.46400500744438933,0.13854065825982625
0,1,0,0,4,0.33333334,,pca,-0.47601062476189143,0.32499500583211555
1,1,0,1,6,0.6666667,,pca,0.4846019881629705,0.4510896586027175
1,1,0,1,6,0.6666667,,pca,0.45637488262893666,0.4090964213804583
1,1,1,0,7,1.0,,pca,0.3478266126786964,-0.14154669262122
0,0,0,0,0,0.0,,pca,-0.4811683126009599,0.13145963359434598
0,0,1,1,1,0.33333334,,pca,-0.569160234695248,-0.3537777843482631
1,1,0,1,6,0.6666667,,pca,0.45637487814360933,0.40909646370372676
0,1,0,0,4,0.33333334,,pca,-0.5027448815761488,0.3364253759726086
1,0,1,1,3,0.6666667,,pca,0.4514096413758937,-0.4252853470682896
0,1,0,0,4,0.33333334,,pca,-0.49687439166455766,0.37175359671994407
1,0,1,1,3,0.6666667,,pca,0.44630362133786905,-0.40122039372390916
1,1,0,1,6,0.6666667,,pca,0.45546354275895373,0.4607049328411583
0,1,0,0,4,0.33333334,,pca,-0.5027448815761488,0.3364253759726086
0,0,0,0,0,0.0,,pca,-0.463184969268537,0.13318453779970446
1,0,1,1,3,0.6666667,,pca,0.40532523185520797,-0.4191134054115545
0,0,1,1,1,0.33333334,,pca,-0.5548348195179145,-0.3278498029980783
1,0,1,1,3,0.6666667,,pca,0.4159766343672603,-0.4169018897661375
1,1,1,0,7,1.0,,pca,0.374195628784059,-0.07779515233636802
1,1,1,0,7,1.0,,pca,0.37069631213233156,-0.09098859672503967
1,0,1,1,3,0.6666667,,pca,0.4536231956635218,-0.41491721573617757
1,1,1,0,7,1.0,,pca,0.3699082921218144,-0.11500194096690275
0,0,0,0,0,0.0,,pca,-0.4995675167588367,0.160406580377549
0,1,0,0,4,0.33333334,,pca,-0.4909248213030467,0.3242968705001606
0,0,1,1,1,0.33333334,,pca,-0.5673785698699383,-0.33389961751683295
0,0,0,0,0,0.0,,pca,-0.49736097676004964,0.16360957621555217
1,0,0,1,2,0.33333334,,pca,0.5357226392501349,0.153607379393134
1,0,1,1,3,0.6666667,,pca,0.43359906924605895,-0.40044350893392633
1,1,1,0,7,1.0,,pca,0.37320547052702857,-0.08821528667012413
0,0,1,1,1,0.33333334,,pca,-0.5697471944395482,-0.3416930029218349
1,1,0,1,6,0.6666667,,pca,0.4506104083710244,0.40604771858226935
