time_idx,center_cell,left_neighbor,right_neighbor,next_cell,neighborhood_class,local_density,local_current,method,x,y
25,1,0,0,0,2,0.33333334,1.0,pca,-0.07032494970574296,-0.23311717664139295
25,0,1,1,1,5,0.6666667,0.0,pca,0.44970494148456447,-0.05670266197463805
25,0,0,0,0,0,0.0,0.0,pca,-0.18522178380750812,0.2689342996618225
25,0,0,0,0,0,0.0,0.0,pca,-0.2539630074707735,0.20144315394336085
26,0,1,1,1,5,0.6666667,0.0,pca,0.4295743811364922,-0.040134730828777526
26,0,0,0,0,0,0.0,0.0,pca,-0.209526653476974,0.3179264417281314
26,0,1,0,1,4,0.33333334,0.0,pca,-0.13099941290303177,0.019222954165670547
26,1,0,0,0,2,0.33333334,1.0,pca,-0.17662197801737728,-0.15590963646035996
26,0,0,0,0,0,0.0,0.0,pca,-0.2539629631062375,0.20144311229181583
26,0,0,0,0,0,0.0,0.0,pca,-0.18312227232794903,0.2536327286929619
26,0,0,0,0,0,0.0,0.0,pca,-0.19281726076927042,0.30812799741157565
27,0,0,0,0,0,0.0,0.0,pca,-0.18522184973647549,0.26893423695262547
27,0,0,0,0,0,0.0,0.0,pca,-0.3496919589934332,0.2603788460102975
27,0,0,0,0,0,0.0,0.0,pca,-0.20952673021277485,0.3179263832291563
27,0,0,1,0,1,0.33333334,0.0,pca,0.20926735594342932,0.2050372372173732
27,0,0,0,0,0,0.0,0.0,pca,-0.170349250145425,0.2511115883801383
27,0,0,0,0,0,0.0,0.0,pca,-0.1928173180876663,0.3081279893459699
28,1,0,0,0,2,0.33333334,1.0,pca,-0.07032494722176003,-0.23311717379959898
28,0,0,0,0,0,0.0,0.0,pca,-0.17034923053768872,0.2511116137137702
28,0,0,0,0,0,0.0,0.0,pca,-0.2926754848666352,0.25126398907608916
28,0,0,1,0,1,0.33333334,0.0,pca,0.2092673533039786,0.20503723909892335
28,1,0,0,0,2,0.33333334,1.0,pca,-0.20851434845357245,-0.17532371684398948
28,1,0,0,0,2,0.33333334,1.0,pca,-0.07032493186234456,-0.23311714564868516
28,0,0,1,0,1,0.33333334,0.0,pca,0.2092674201481246,0.20503720889988536
29,0,1,0,1,4,0.33333334,0.0,pca,-0.09252018648745375,0.027619544376991323
29,0,0,0,0,0,0.0,0.0,pca,-0.29267537140749134,0.25126410888760964
29,0,0,0,0,0,0.0,0.0,pca,-0.3069874301293606,0.26058168768555534
29,1,0,0,0,2,0.33333334,1.0,pca,-0.37401812098024867,-0.2474526988186607
29,1,0,0,0,2,0.33333334,1.0,pca,-0.07032497279780417,-0.2331171670347477
29,0,1,1,1,5,0.6666667,0.0,pca,0.39925449875867464,-0.05021862004632452
29,1,0,0,0,2,0.33333334,1.0,pca,-0.3027219894176151,-0.22536314380096886
29,0,1,0,1,4,0.33333334,0.0,pca,-0.14048053900919696,0.0873507393939505
0,0,1,1,1,5,0.6666667,0.0,pca,0.3505426752434188,0.030133138833856266
0,0,1,0,1,4,0.33333334,0.0,pca,-0.08769283663158847,0.012188374096721771
0,0,1,1,1,5,0.6666667,0.0,pca,0.3696441062759363,0.014075741371910366
0,1,0,0,0,2,0.33333334,1.0,pca,-0.353901634501644,-0.2217808189210385
0,1,0,0,0,2,0.33333334,1.0,pca,-0.4032194454086604,-0.25342246300487903
0,0,1,0,1,4,0.33333334,0.0,pca,-0.029522414864814883,0.12134371398485291
0,0,0,0,0,0,0.0,0.0,pca,-0.14008853569020577,0.22663257024569794
0,0,0,0,0,0,0.0,0.0,pca,-0.19911145106883407,0.32338864350785124
0,0,0,0,0,0,0.0,0.0,pca,-0.18522177936235695,0.2689342667961621
0,0,0,0,0,0,0.0,0.0,pca,-0.21148037727322394,0.24588511273530664
1,0,0,1,0,1,0.33333334,0.0,pca,0.1346578003841663,0.2179754121490813
1,1,0,0,0,2,0.33333334,1.0,pca,-0.3539016486626604,-0.22178081839679423
1,0,0,1,0,1,0.33333334,0.0,pca,0.20926739037386416,0.20503718659090195
1,0,0,0,0,0,0.0,0.0,pca,-0.2551811838326577,0.21617154456419302
1,0,0,0,0,0,0.0,0.0,pca,-0.3066727139751981,0.2459030992487483
1,0,0,0,0,0,0.0,0.0,pca,-0.2154439398116779,0.3329377202855592
1,0,1,0,1,4,0.33333334,0.0,pca,-0.14048054757808104,0.0873507730834654
2,0,1,1,1,5,0.6666667,0.0,pca,0.3696441365339353,0.01407575915536513
2,0,1,0,1,4,0.33333334,0.0,pca,-0.1361674729941548,0.07188026232226921
3,0,1,1,1,5,0.6666667,0.0,pca,0.4295743653243949,-0.04013473876306886
3,0,1,1,1,5,0.6666667,0.0,pca,0.399254434619247,-0.05021862356569848
3,0,0,0,0,0,0.0,0.0,pca,-0.3496919278528364,0.26037889786033747
3,0,0,0,0,0,0.0,0.0,pca,-0.21544391922999528,0.33293764703495754
3,0,1,1,1,5,0.6666667,0.0,pca,0.4295743418278209,-0.04013471831164531
4,1,0,0,0,2,0.33333334,1.0,pca,-0.0703250237388333,-0.23311731410652567
4,1,0,0,0,2,0.33333334,1.0,pca,-0.07032500437476441,-0.2331171946759423
4,1,0,0,0,2,0.33333334,1.0,pca,-0.07667399584692615,-0.20975440820950322
4,0,0,1,0,1,0.33333334,0.0,pca,0.1314107054202892,0.21234536743796092
4,0,0,0,0,0,0.0,0.0,pca,-0.19911150505037187,0.32338865037226994
4,1,0,0,0,2,0.33333334,1.0,pca,-0.35039342010623514,-0.2030079481787713
5,0,0,1,0,1,0.33333334,0.0,pca,0.09055172879278225,0.21481500865368114
5,0,0,0,0,0,0.0,0.0,pca,-0.1491355760558999,0.2729334090178267
5,0,0,0,0,0,0.0,0.0,pca,-0.22701843333998759,0.26424666427094534
5,0,1,0,1,4,0.33333334,0.0,pca,-0.14048051622795193,0.08735073920473077
5,0,0,0,0,0,0.0,0.0,pca,-0.3066727163864505,0.24590310353892827
6,1,0,0,0,2,0.33333334,1.0,pca,-0.21055221470226837,-0.2569721263015968
6,1,0,1,1,3,0.6666667,0.0,pca,0.20383815895699836,-0.2769499138518907
6,1,0,0,0,2,0.33333334,1.0,pca,-0.07032499471697089,-0.2331172055956646
6,0,1,0,1,4,0.33333334,0.0,pca,0.035220258008035576,0.07813931345466632
6,1,0,0,0,2,0.33333334,1.0,pca,-0.21241179062752236,-0.27701840026998714
6,0,1,0,1,4,0.33333334,0.0,pca,-0.1309994607284399,0.01922296220735925
6,1,0,0,0,2,0.33333334,1.0,pca,-0.21055215732734772,-0.2569720942648942
7,1,0,0,0,2,0.33333334,1.0,pca,-0.07667408926968133,-0.20975452470123926
7,1,0,0,0,2,0.33333334,1.0,pca,-0.23391568709571997,-0.13182319022712305
7,1,0,0,0,2,0.33333334,1.0,pca,-0.22795904954628843,-0.22852632189560887
7,1,0,0,0,2,0.33333334,1.0,pca,-0.3503934823091136,-0.20300800964510948
8,1,0,0,0,2,0.33333334,1.0,pca,-0.07032500939763625,-0.2331171443415633
8,1,0,0,0,2,0.33333334,1.0,pca,-0.2521235546537326,-0.2867648281104306
8,1,0,0,0,2,0.33333334,1.0,pca,-0.07667405877938595,-0.20975443703434674
8,0,0,1,0,1,0.33333334,0.0,pca,0.11745532936370523,0.22679530958480398
8,0,0,0,0,0,0.0,0.0,pca,-0.21544390478159553,0.33293766411739656
9,1,0,0,0,2,0.33333334,1.0,pca,-0.23391572845500125,-0.13182324318319352
9,1,0,1,1,3,0.6666667,0.0,pca,0.09648358308341928,-0.23798448063941166
9,0,1,1,1,5,0.6666667,0.0,pca,0.380725028926904,0.07975212621814862
9,1,0,0,0,2,0.33333334,1.0,pca,-0.07032505122294692,-0.23311723210415194
9,0,0,1,0,1,0.33333334,0.0,pca,0.137680666962534,0.17306301237845081
9,1,0,0,0,2,0.33333334,1.0,pca,-0.07667405976279369,-0.20975445597339473
9,0,0,0,0,0,0.0,0.0,pca,-0.2926754000843589,0.2512640940292095
10,0,0,1,0,1,0.33333334,0.0,pca,0.09055176093622272,0.21481496691885688
10,1,0,0,0,2,0.33333334,1.0,pca,-0.23391571516091114,-0.13182324416276456
10,0,1,1,1,5,0.6666667,0.0,pca,0.3696442182171387,0.014075751611672932
10,0,1,0,1,4,0.33333334,0.0,pca,0.02321151055897458,0.09429094403031268
10,0,0,0,0,0,0.0,0.0,pca,-0.19911152962628206,0.3233886301813535
10,0,0,0,0,0,0.0,0.0,pca,-0.25518117251656325,0.2161715782665497
10,0,0,0,0,0,0.0,0.0,pca,-0.3066726777688378,0.24590310788064645
11,0,1,1,1,5,0.6666667,0.0,pca,0.3992544896700618,-0.05021862817458608
11,0,1,1,1,5,0.6666667,0.0,pca,0.4295743898161796,-0.04013471592724008
11,0,1,0,1,4,0.33333334,0.0,pca,-0.1309994985459432,0.019222944320832824
11,1,0,0,0,2,0.33333334,1.0,pca,-0.07667409470513259,-0.2097545015341983
11,0,0,0,0,0,0.0,0.0,pca,-0.22701842190465596,0.26424663291619455
11,1,0,0,0,2,0.33333334,1.0,pca,-0.3937228806056066,-0.2267637347952515
11,0,1,0,1,4,0.33333334,0.0,pca,-0.04938898599819594,0.16403382909225114
12,0,0,1,0,1,0.33333334,0.0,pca,0.2650500541835236,0.1971149100677965
12,0,0,1,0,1,0.33333334,0.0,pca,0.1376806561350304,0.173062967583818
12,1,0,0,0,2,0.33333334,1.0,pca,-0.20851430215499034,-0.17532372508008395
12,0,0,0,0,0,0.0,0.0,pca,-0.17034922922460316,0.2511116212082367
12,0,0,0,0,0,0.0,0.0,pca,-0.18522179459515317,0.2689342642225049
13,1,0,0,0,2,0.33333334,1.0,pca,-0.21055211395366058,-0.2569721254170375
13,0,1,1,1,5,0.6666667,0.0,pca,0.399254454709366,-0.05021865025971281
13,0,0,0,0,0,0.0,0.0,pca,-0.21544394745105933,0.33293766891866355
13,1,0,0,0,2,0.33333334,1.0,pca,-0.30272196594897105,-0.22536308715715883
14,0,1,1,1,5,0.6666667,0.0,pca,0.3505426175560186,0.03013308650723312
14,0,1,1,1,5,0.6666667,0.0,pca,0.3992545049905876,-0.0502185976044546
14,0,1,1,1,5,0.6666667,0.0,pca,0.3992544938801356,-0.0502186157918528
14,1,0,0,0,2,0.33333334,1.0,pca,-0.0703249665335337,-0.23311716988708284
14,0,1,1,1,5,0.6666667,0.0,pca,0.3992545122508209,-0.05021861374292222
14,0,1,1,1,5,0.6666667,0.0,pca,0.3992545143863658,-0.05021861512555967
14,0,1,1,1,5,0.6666667,0.0,pca,0.39925443548443124,-0.05021862659175311
14,0,0,0,0,0,0.0,0.0,pca,-0.1703491569336298,0.2511116003759005
14,0,0,0,0,0,0.0,0.0,pca,-0.16790074837784522,0.23560968198138738
14,1,0,0,0,2,0.33333334,1.0,pca,-0.39372281420090105,-0.22676367983886167
14,0,1,0,1,4,0.33333334,0.0,pca,-0.04938897992543996,0.16403386157420846
14,1,0,0,0,2,0.33333334,1.0,pca,-0.3503934917136555,-0.20300802430703194
14,0,0,0,0,0,0.0,0.0,pca,-0.1852218373972701,0.26893422454889626
14,0,1,0,1,4,0.33333334,0.0,pca,-0.0493889604190743,0.164033839759972
14,0,0,0,0,0,0.0,0.0,pca,-0.1852217848821699,0.268934242936242
14,0,0,0,0,0,0.0,0.0,pca,-0.253962988872432,0.20144315403996174
15,0,1,1,1,5,0.6666667,0.0,pca,0.34251556904568276,0.010615997602008792
15,1,0,0,0,2,0.33333334,1.0,pca,-0.21055221093969334,-0.25697212358868815
15,1,0,0,0,2,0.33333334,1.0,pca,-0.07032497456521755,-0.23311717347380603
15,0,0,0,0,0,0.0,0.0,pca,-0.043002857409724024,0.2867424113534278
15,0,0,0,0,0,0.0,0.0,pca,-0.30698744689488755,0.2605816760251656
15,0,0,0,0,0,0.0,0.0,pca,-0.2539630044270329,0.20144313793478574
16,0,0,1,0,1,0.33333334,0.0,pca,0.09055171436285969,0.2148149591258243
16,1,0,0,0,2,0.33333334,1.0,pca,-0.3459906584643924,-0.24936028441280098
16,0,0,1,0,1,0.33333334,0.0,pca,0.0905517342825862,0.21481496051007107
16,0,1,0,1,4,0.33333334,0.0,pca,-0.1404805716427694,0.08735073627048348
16,1,0,0,0,2,0.33333334,1.0,pca,-0.3027219778151865,-0.2253631123816547
17,0,1,0,1,4,0.33333334,0.0,pca,-0.03856930955910304,0.14846037986888644
17,0,1,0,1,4,0.33333334,0.0,pca,-0.017665366380201136,0.14038840841563527
17,0,1,1,1,5,0.6666667,0.0,pca,0.3992544154352425,-0.05021866043877879
17,0,1,1,1,5,0.6666667,0.0,pca,0.42957442189432554,-0.040134720162934595
17,1,0,0,0,2,0.33333334,1.0,pca,-0.0703249914690881,-0.23311722789530756
17,1,0,0,0,2,0.33333334,1.0,pca,-0.35039341075251496,-0.20300793885093452
17,0,0,0,0,0,0.0,0.0,pca,-0.29715294369776135,0.21556520332325654
17,0,0,0,0,0,0.0,0.0,pca,-0.2926753911452308,0.2512640838947318
18,0,1,1,1,5,0.6666667,0.0,pca,0.3992544525758011,-0.05021863264675988
18,0,1,1,1,5,0.6666667,0.0,pca,0.4295743125471841,-0.040134720124751805
18,1,0,0,0,2,0.33333334,1.0,pca,-0.07032499471697089,-0.2331172055956646
18,1,0,0,0,2,0.33333334,1.0,pca,-0.07667403281991628,-0.20975445591977712
18,0,0,1,0,1,0.33333334,0.0,pca,0.2334820916041926,0.2291468912733196
18,0,0,1,0,1,0.33333334,0.0,pca,0.23348207726067555,0.22914693002144448
19,1,0,0,0,2,0.33333334,1.0,pca,-0.09617955568196754,-0.1805975794659477
19,0,0,0,0,0,0.0,0.0,pca,-0.14913557995792656,0.27293333076656556
19,0,0,0,0,0,0.0,0.0,pca,-0.2114804028700463,0.24588511390477738
19,0,1,1,1,5,0.6666667,0.0,pca,0.34251558575725327,0.010616014048274919
19,1,0,0,0,2,0.33333334,1.0,pca,-0.07032496508523792,-0.2331171836573024
19,0,1,1,1,5,0.6666667,0.0,pca,0.429574344755779,-0.04013473951449678
19,1,0,0,0,2,0.33333334,1.0,pca,-0.2124118354399461,-0.27701851550422807
19,1,0,0,0,2,0.33333334,1.0,pca,-0.20851417825880203,-0.17532361960017026
19,0,1,0,1,4,0.33333334,0.0,pca,-0.15488156066966294,0.08079523407101105
19,1,0,0,0,2,0.33333334,1.0,pca,-0.22795904954628843,-0.22852632189560887
19,1,0,0,0,2,0.33333334,1.0,pca,-0.39372284354518683,-0.22676369928153015
20,0,1,0,1,4,0.33333334,0.0,pca,-0.038569296903244926,0.14846034067421524
20,1,0,0,0,2,0.33333334,1.0,pca,-0.0766740598650926,-0.209754427274536
20,1,0,0,0,2,0.33333334,1.0,pca,-0.3027219969222986,-0.2253631127124834
21,1,0,0,0,2,0.33333334,1.0,pca,-0.2702196147260473,-0.2576770113890169
21,1,0,0,0,2,0.33333334,1.0,pca,-0.09012701067440017,-0.2036863212105012
21,1,0,0,0,2,0.33333334,1.0,pca,-0.07032500596911255,-0.23311720188666982
21,1,0,0,0,2,0.33333334,1.0,pca,-0.07667402839931758,-0.20975449192067833
21,1,0,0,0,2,0.33333334,1.0,pca,-0.25212351589653625,-0.28676476155993547
21,0,1,0,1,4,0.33333334,0.0,pca,-0.09252016468496105,0.027619515321377575
21,0,1,0,1,4,0.33333334,0.0,pca,-0.14048058319443912,0.08735074306066493
22,1,0,0,0,2,0.33333334,1.0,pca,-0.23391571516091114,-0.13182324416276456
22,0,1,1,1,5,0.6666667,0.0,pca,0.35054261074826343,0.03013312320343567
22,0,1,0,1,4,0.33333334,0.0,pca,-0.08769288542937013,0.012188400983618758
22,1,0,0,0,2,0.33333334,1.0,pca,-0.09012694577691849,-0.20368628155063248
22,0,1,1,1,5,0.6666667,0.0,pca,0.39925448024476146,-0.05021863050786393
22,1,0,0,0,2,0.33333334,1.0,pca,-0.07032496365991092,-0.23311719840102932
22,1,0,0,0,2,0.33333334,1.0,pca,-0.07032500770416197,-0.23311722235941176
22,0,1,1,1,5,0.6666667,0.0,pca,0.39925444291304385,-0.05021864581187643
22,0,1,1,1,5,0.6666667,0.0,pca,0.34251558763897993,0.010616009550524719
22,0,1,1,1,5,0.6666667,0.0,pca,0.3505426594744101,0.03013311455495085
23,0,0,0,0,0,0.0,0.0,pca,-0.21148044747013592,0.24588510176346812
23,1,0,0,0,2,0.33333334,1.0,pca,-0.07032496119471957,-0.23311719703257502
23,1,0,0,0,2,0.33333334,1.0,pca,-0.07032497098832025,-0.23311720684411333
23,1,0,0,0,2,0.33333334,1.0,pca,-0.07032496907641377,-0.23311720103257197
23,0,1,1,1,5,0.6666667,0.0,pca,0.39925446823154637,-0.05021862504982352
23,0,1,1,1,5,0.6666667,0.0,pca,0.4497049745561034,-0.05670265055525528
23,0,0,0,0,0,0.0,0.0,pca,-0.21544391445360855,0.33293767604862307
24,0,0,0,0,0,0.0,0.0,pca,-0.1491355981285709,0.27293339138035094
24,1,0,0,0,2,0.33333334,1.0,pca,-0.070324962827863,-0.23311719099656739
24,0,1,1,1,5,0.6666667,0.0,pca,0.3992544761176177,-0.05021862345365266
24,0,0,1,0,1,0.33333334,0.0,pca,0.11745533475539921,0.22679527418185724
24,0,1,1,1,5,0.6666667,0.0,pca,0.35054263809644837,0.030133096424658418
24,0,0,0,0,0,0.0,0.0,pca,-0.2971529593945055,0.21556518976264866
24,0,1,0,1,4,0.33333334,0.0,pca,-0.04938899570766056,0.16403383554213108
24,0,1,0,1,4,0.33333334,0.0,pca,-0.15871864620693305,0.0960180174465322
24,0,0,0,0,0,0.0,0.0,pca,-0.3069874091453022,0.26058170149647986
25,0,0,0,0,0,0.0,0.0,pca,-0.21544391551697767,0.33293769916809446
25,0,1,1,1,5,0.6666667,0.0,pca,0.4295743900736105,-0.04013470860167331
25,1,0,0,0,2,0.33333334,1.0,pca,-0.22795904787460114,-0.2285263191447706
25,1,0,0,0,2,0.33333334,1.0,pca,-0.07032495440647839,-0.2331171697311388
25,1,0,0,0,2,0.33333334,1.0,pca,-0.07667408260724169,-0.20975450062526632
25,1,0,0,0,2,0.33333334,1.0,pca,-0.22795907261556103,-0.22852631846068042
25,0,1,0,1,4,0.33333334,0.0,pca,-0.09252020486883747,0.027619509057318886
25,0,0,0,0,0,0.0,0.0,pca,-0.18522177645360732,0.2689342458070382
25,0,0,0,0,0,0.0,0.0,pca,-0.3066726872564056,0.2459030891722178
26,0,0,0,0,0,0.0,0.0,pca,-0.21148039489733628,0.24588515767061594
26,1,0,0,0,2,0.33333334,1.0,pca,-0.22795909957652005,-0.22852633935902508
26,0,1,0,1,4,0.33333334,0.0,pca,-0.08769283991699217,0.012188400403718241
26,0,1,1,1,5,0.6666667,0.0,pca,0.3992545049905876,-0.0502185976044546
26,0,1,1,1,5,0.6666667,0.0,pca,0.3992543688238696,-0.05021859688275751
26,0,1,1,1,5,0.6666667,0.0,pca,0.31897605430404974,0.021350571368477483
26,1,0,0,0,2,0.33333334,1.0,pca,-0.0901269384596673,-0.20368627518875762
26,0,1,1,1,5,0.6666667,0.0,pca,0.342515610100652,0.010615912998805682
26,0,0,0,0,0,0.0,0.0,pca,-0.25518115031299726,0.21617152015679997
27,0,0,0,0,0,0.0,0.0,pca,-0.21148044303269625,0.24588507678412166
27,1,0,0,0,2,0.33333334,1.0,pca,-0.0901270519321774,-0.20368633302218722
27,1,0,0,0,2,0.33333334,1.0,pca,-0.07032501977279694,-0.23311723357519745
27,1,0,0,0,2,0.33333334,1.0,pca,-0.07032502654465514,-0.23311724259858393
28,1,0,0,0,2,0.33333334,1.0,pca,-0.2339157181287322,-0.1318232348006901
28,1,0,0,0,2,0.33333334,1.0,pca,-0.0703249433642349,-0.233117197825804
28,0,1,1,1,5,0.6666667,0.0,pca,0.3992544885775898,-0.05021861889493065
28,1,0,0,0,2,0.33333334,1.0,pca,-0.21055224615264057,-0.25697216687174085
28,0,0,0,0,0,0.0,0.0,pca,-0.2551812199133864,0.21617156441320085
28,0,0,0,0,0,0.0,0.0,pca,-0.21544393794462913,0.3329376705347821
29,0,0,0,0,0,0.0,0.0,pca,-0.2539630143136607,0.20144308084644116
29,0,1,1,1,5,0.6666667,0.0,pca,0.3992544603976615,-0.05021862721641726
29,0,0,0,0,0,0.0,0.0,pca,-0.1703492412588181,0.25111163425528094
29,1,0,0,0,2,0.33333334,1.0,pca,-0.30272198117933,-0.22536311892109448
0,1,0,0,0,2,0.33333334,1.0,pca,-0.2169325458715466,-0.2743880280467297
0,0,1,0,1,4,0.33333334,0.0,pca,-0.08195088106462056,0.01867448836690694
0,1,1,1,1,7,1.0,0.0,pca,0.5969075062889173,-0.40093288141171923
0,0,0,0,0,0,0.0,0.0,pca,-0.16567507670003928,0.27702400299116015
1,0,0,0,0,0,0.0,0.0,pca,-0.21703504032232418,0.21847706863485536
1,0,0,0,0,0,0.0,0.0,pca,-0.0430028895938013,0.28674230555494734
1,0,0,0,0,0,0.0,0.0,pca,-0.3496918678987523,0.2603788851044031
1,1,0,0,0,2,0.33333334,1.0,pca,-0.2121879383019168,-0.15326824053721536
1,0,0,1,0,1,0.33333334,0.0,pca,0.07261147046955538,0.22399509736621007
1,1,1,1,1,7,1.0,0.0,pca,0.6053924900468872,-0.3975569336378746
2,0,1,0,1,4,0.33333334,0.0,pca,-0.09252020067973243,0.02761954107723058
2,0,0,0,0,0,0.0,0.0,pca,-0.34969194288746247,0.2603788437497284
2,0,1,1,1,5,0.6666667,0.0,pca,0.318976112110373,0.02135057942262575
2,0,0,0,0,0,0.0,0.0,pca,-0.2539629675760873,0.2014431369387283
2,0,0,1,0,1,0.33333334,0.0,pca,0.1376806624816081,0.1730630029363307
3,0,1,0,1,4,0.33333334,0.0,pca,-0.08769283424041138,0.01218840170448307
3,0,1,0,1,4,0.33333334,0.0,pca,-0.09252023506754004,0.027619529596698278
3,0,1,0,1,4,0.33333334,0.0,pca,-0.14048053644614467,0.08735074602182408
3,1,0,0,0,2,0.33333334,1.0,pca,-0.21218796023392963,-0.15326825490744247
3,0,1,1,1,5,0.6666667,0.0,pca,0.35054264895120846,0.030133120287865217
4,1,0,0,0,2,0.33333334,1.0,pca,-0.2702196271782067,-0.2576770156378837
4,0,1,1,1,5,0.6666667,0.0,pca,0.39925447767322747,-0.05021865242259002
4,1,0,0,0,2,0.33333334,1.0,pca,-0.07667404750356217,-0.2097544221549383
4,1,0,0,0,2,0.33333334,1.0,pca,-0.39372295467487645,-0.22676378836479624
4,0,1,0,1,4,0.33333334,0.0,pca,-0.09252026517581674,0.02761949074391501
4,0,0,0,0,0,0.0,0.0,pca,-0.33483261144344545,0.25065134732171235
5,1,0,0,0,2,0.33333334,1.0,pca,-0.17662198974448473,-0.15590966197525372
5,0,1,0,1,4,0.33333334,0.0,pca,-0.13099946096540296,0.01922295043103081
5,0,0,0,0,0,0.0,0.0,pca,-0.04300285302800337,0.28674239248069644
5,0,1,0,1,4,0.33333334,0.0,pca,-0.09252021540242304,0.0276195374045671
5,0,0,0,0,0,0.0,0.0,pca,-0.17034923271565242,0.25111164068856606
5,1,1,0,0,6,0.6666667,1.0,pca,0.052562529794284024,-0.3701889230303842
5,0,0,1,0,1,0.33333334,0.0,pca,0.13768067267125877,0.17306301626633663
5,0,1,0,1,4,0.33333334,0.0,pca,-0.1309994696258398,0.019222930705420915
6,1,0,0,0,2,0.33333334,1.0,pca,-0.23004490016668572,-0.24836913870601698
6,0,0,0,0,0,0.0,0.0,pca,-0.29715293733807097,0.21556520211004646
6,0,1,1,1,5,0.6666667,0.0,pca,0.44288473167319514,0.022749085566766497
7,0,0,0,0,0,0.0,0.0,pca,-0.2551811570049221,0.21617156566424858
7,0,1,0,1,4,0.33333334,0.0,pca,-0.0493889062745681,0.1640338686645646
8,1,0,0,0,2,0.33333334,1.0,pca,-0.07667409618583622,-0.20975448786520365
8,1,0,0,0,2,0.33333334,1.0,pca,-0.2305884838171226,-0.15359748899213396
8,0,1,0,1,4,0.33333334,0.0,pca,-0.09252022321678668,0.027619553483676867
8,0,0,0,0,0,0.0,0.0,pca,-0.17034921570403344,0.25111163474592774
8,0,0,0,0,0,0.0,0.0,pca,-0.2154438912254748,0.33293769867915285
9,1,0,0,0,2,0.33333334,1.0,pca,-0.252123523481402,-0.2867647731660554
9,1,0,0,0,2,0.33333334,1.0,pca,-0.21055215874149202,-0.25697215193532386
9,1,0,0,0,2,0.33333334,1.0,pca,-0.35390167174123244,-0.22178080642749146
9,0,0,0,0,0,0.0,0.0,pca,-0.06888180089685904,0.3203385709215193
9,0,1,0,1,4,0.33333334,0.0,pca,-0.03856931611414076,0.14846034513402862
9,0,0,0,0,0,0.0,0.0,pca,-0.29715295782319207,0.215565183194873
9,0,1,1,1,5,0.6666667,0.0,pca,0.3505426866466521,0.030133127310820407
10,1,0,0,0,2,0.33333334,1.0,pca,-0.07032498200781866,-0.23311723111859098
10,0,0,1,0,1,0.33333334,0.0,pca,0.19222772786006737,0.2223029173205267
10,0,1,1,1,5,0.6666667,0.0,pca,0.3992544452630709,-0.05021863035903426
10,0,1,1,1,5,0.6666667,0.0,pca,0.3992544261504937,-0.05021864534419099
10,0,0,0,0,0,0.0,0.0,pca,-0.25518120393193505,0.2161715699273422
10,0,0,0,0,0,0.0,0.0,pca,-0.34969190831140906,0.260378890162283
10,0,1,0,1,4,0.33333334,0.0,pca,-0.19731365967624181,0.08835670517428132
10,1,0,0,0,2,0.33333334,1.0,pca,-0.2121879642401156,-0.15326821325645704
10,1,0,0,0,2,0.33333334,1.0,pca,-0.07032495540139684,-0.23311718463165707
11,1,0,0,0,2,0.33333334,1.0,pca,-0.23004486003608782,-0.24836909418250583
11,0,1,0,1,4,0.33333334,0.0,pca,-0.13099944294885255,0.019222960824919977
11,0,0,1,0,1,0.33333334,0.0,pca,0.19562890239656788,0.16211859790794492
11,0,1,0,1,4,0.33333334,0.0,pca,-0.04938895416519995,0.16403385460601355
12,0,0,1,0,1,0.33333334,0.0,pca,0.20926731894203782,0.20503722801155191
12,0,1,1,1,5,0.6666667,0.0,pca,0.4497049682707886,-0.056702634607494556
12,0,0,0,0,0,0.0,0.0,pca,-0.1703491640841008,0.2511115977394261
12,1,0,0,0,2,0.33333334,1.0,pca,-0.17662201150262447,-0.1559096448225474
12,0,0,1,0,1,0.33333334,0.0,pca,0.2334821072739025,0.22914692795607555
12,1,0,0,0,2,0.33333334,1.0,pca,-0.27021958694651493,-0.25767704224258703
12,0,0,0,0,0,0.0,0.0,pca,-0.04300285058508649,0.2867424081368046
13,0,0,1,0,1,0.33333334,0.0,pca,0.20926747773802867,0.2050372226140062
13,0,0,1,0,1,0.33333334,0.0,pca,0.26505007574921646,0.1971149669530017
13,0,0,0,0,0,0.0,0.0,pca,-0.04300292839939686,0.28674233693613266
13,1,0,0,0,2,0.33333334,1.0,pca,-0.22795907506314828,-0.22852627278811014
13,0,0,1,0,1,0.33333334,0.0,pca,0.23348209723970065,0.22914687452133367
13,0,0,1,0,1,0.33333334,0.0,pca,0.11745536114530386,0.22679530205876441
14,1,0,0,0,2,0.33333334,1.0,pca,-0.07032494900126367,-0.23311717895173903
14,1,0,0,0,2,0.33333334,1.0,pca,-0.07667405362849745,-0.20975442983028256
14,0,1,1,1,5,0.6666667,0.0,pca,0.3992544917223065,-0.05021860890843291
15,1,0,0,0,2,0.33333334,1.0,pca,-0.230044892603193,-0.248369109838492
15,0,0,0,0,0,0.0,0.0,pca,-0.1561624553858818,0.28830527504856973
15,0,0,0,0,0,0.0,0.0,pca,-0.04300287047106567,0.28674230956535446
15,0,0,0,0,0,0.0,0.0,pca,-0.2154439045064498,0.3329376807378535
15,0,0,1,0,1,0.33333334,0.0,pca,0.2092673783899227,0.20503722915871667
16,0,0,0,0,0,0.0,0.0,pca,-0.043002858207183234,0.2867423174407466
16,0,1,1,1,5,0.6666667,0.0,pca,0.3696441697715889,0.014075725397506428
